,OPEN,CLOSE,TRADEDATE
131,57.4,57.02,2015-12-24
132,57.04,56.42,2015-12-25
133,56.03,54.23,2015-12-28
134,54.23,55.0,2015-12-29
135,55.05,55.94,2015-12-30
136,56.0,55.21,2016-01-04
137,55.01,57.8,2016-01-05
138,57.5,57.69,2016-01-06
139,56.9,56.11,2016-01-11
140,56.06,58.34,2016-01-12
141,58.27,57.61,2016-01-13
142,57.45,57.26,2016-01-14
143,56.82,53.9,2016-01-15
144,53.05,53.31,2016-01-18
145,53.9,54.09,2016-01-19
146,53.35,55.0,2016-01-20
147,54.54,56.72,2016-01-21
148,57.0,57.1,2016-01-22
149,57.2,56.66,2016-01-25
150,56.4,59.79,2016-01-26
151,59.9,60.6,2016-01-27
152,60.88,61.3,2016-01-28
153,61.3,61.73,2016-01-29
154,61.7,62.0,2016-02-01
155,62.27,64.81,2016-02-02
156,64.81,65.55,2016-02-03
157,67.8,68.37,2016-02-04
158,68.55,66.6,2016-02-05
159,66.6,64.9,2016-02-08
160,64.53,63.2,2016-02-09
161,62.67,62.3,2016-02-10
162,62.3,64.0,2016-02-11
163,64.46,67.32,2016-02-12
164,67.77,69.19,2016-02-15
165,69.2,70.95,2016-02-16
166,71.0,69.0,2016-02-17
167,68.89,68.29,2016-02-18
168,68.06,68.6,2016-02-19
169,68.6,69.12,2016-02-20
170,69.58,70.35,2016-02-22
171,70.07,71.3,2016-02-24
172,71.88,70.52,2016-02-25
173,70.69,69.4,2016-02-26
174,69.3,69.5,2016-02-29
175,69.69,70.75,2016-03-01
176,70.8,71.46,2016-03-02
177,71.3,71.72,2016-03-03
178,71.9,72.25,2016-03-04
179,72.4,72.95,2016-03-07
180,72.6,71.0,2016-03-09
181,71.28,70.75,2016-03-10
182,71.0,70.65,2016-03-11
183,71.5,70.45,2016-03-14
184,70.6,70.03,2016-03-15
185,70.39,70.0,2016-03-16
186,70.99,71.0,2016-03-17
187,71.25,70.17,2016-03-18
188,70.3,71.06,2016-03-21
189,71.19,70.85,2016-03-22
190,70.76,71.2,2016-03-23
191,71.2,70.68,2016-03-24
192,70.58,70.36,2016-03-25
193,70.74,68.93,2016-03-28
194,69.17,69.24,2016-03-29
195,69.75,70.0,2016-03-30
196,69.9,69.6,2016-03-31
197,69.94,70.3,2016-04-01
198,70.57,70.2,2016-04-04
199,70.17,70.1,2016-04-05
200,69.5,70.15,2016-04-06
201,70.15,70.1,2016-04-07
202,70.29,71.89,2016-04-08
203,72.0,71.7,2016-04-11
204,71.87,71.75,2016-04-12
205,72.36,71.2,2016-04-13
206,71.41,71.6,2016-04-14
207,71.05,71.45,2016-04-15
208,71.09,70.76,2016-04-18
209,70.86,73.7,2016-04-19
210,73.65,75.76,2016-04-20
211,76.18,75.08,2016-04-21
212,75.08,75.0,2016-04-22
213,74.62,74.81,2016-04-25
214,75.2,74.2,2016-04-26
215,74.39,74.16,2016-04-27
216,74.5,74.32,2016-04-28
217,74.26,73.9,2016-04-29
218,73.4,73.55,2016-05-04
219,73.82,72.6,2016-05-05
220,72.7,72.64,2016-05-06
221,72.47,72.5,2016-05-10
222,72.08,72.62,2016-05-11
223,72.5,73.08,2016-05-12
224,72.88,73.49,2016-05-13
225,73.4,76.22,2016-05-16
226,76.33,76.55,2016-05-17
227,76.65,78.0,2016-05-18
228,77.75,76.55,2016-05-19
229,76.66,73.59,2016-05-20
230,74.23,73.15,2016-05-23
231,72.18,73.78,2016-05-24
232,74.15,71.75,2016-05-25
233,71.99,70.54,2016-05-26
234,70.54,71.5,2016-05-27
235,71.86,72.96,2016-05-30
236,74.4,70.45,2016-05-31
237,70.62,70.9,2016-06-01
238,70.7,69.7,2016-06-02
239,69.11,69.81,2016-06-03
240,70.43,69.3,2016-06-06
241,69.47,71.46,2016-06-07
242,71.11,73.08,2016-06-08
243,73.49,73.11,2016-06-09
244,73.1,70.7,2016-06-10
245,70.45,70.0,2016-06-14
246,70.03,68.95,2016-06-15
247,68.6,70.75,2016-06-16
248,71.37,71.68,2016-06-17
249,72.45,72.94,2016-06-20
250,73.0,73.11,2016-06-21
251,72.83,71.5,2016-06-22
252,71.01,71.42,2016-06-23
253,69.5,72.15,2016-06-24
254,72.3,70.0,2016-06-27
255,70.75,69.9,2016-06-28
256,70.18,69.5,2016-06-29
257,69.9,69.29,2016-06-30
258,69.0,68.5,2016-07-01
259,69.0,69.5,2016-07-04
260,70.0,69.6,2016-07-05
261,69.97,68.71,2016-07-06
262,68.8,67.63,2016-07-07
263,67.7,67.55,2016-07-08
264,68.47,67.86,2016-07-11
265,68.09,69.18,2016-07-12
266,69.23,71.2,2016-07-13
267,71.95,70.99,2016-07-14
268,70.4,70.5,2016-07-15
