,OPEN,CLOSE,TRADEDATE
332,124.0,123.55,2016-10-13
333,123.95,124.27,2016-10-14
334,124.49,123.5,2016-10-17
335,123.79,124.24,2016-10-18
336,124.07,122.91,2016-10-19
337,123.08,119.06,2016-10-20
338,119.25,116.0,2016-10-21
339,116.39,112.83,2016-10-24
340,113.42,117.65,2016-10-25
341,117.65,117.31,2016-10-26
342,117.5,118.8,2016-10-27
343,118.95,117.39,2016-10-28
344,117.5,116.71,2016-10-31
345,117.3,114.7,2016-11-01
346,114.7,114.91,2016-11-02
347,114.61,114.91,2016-11-03
348,115.0,110.17,2016-11-07
349,110.61,111.2,2016-11-08
350,110.0,112.99,2016-11-09
351,113.7,114.0,2016-11-10
352,114.69,112.2,2016-11-11
353,112.73,110.0,2016-11-14
354,110.59,111.21,2016-11-15
355,112.0,111.3,2016-11-16
356,111.46,109.0,2016-11-17
357,109.05,112.62,2016-11-18
358,113.25,113.03,2016-11-21
359,113.89,116.68,2016-11-22
360,116.95,119.0,2016-11-23
361,119.0,118.67,2016-11-24
362,118.14,117.5,2016-11-25
363,117.5,116.3,2016-11-28
364,116.2,114.01,2016-11-29
365,114.3,118.35,2016-11-30
366,119.88,119.6,2016-12-01
367,119.55,116.7,2016-12-02
368,116.49,119.45,2016-12-05
369,119.0,119.81,2016-12-06
370,119.94,118.7,2016-12-07
371,119.44,119.7,2016-12-08
372,120.04,120.55,2016-12-09
373,122.49,125.0,2016-12-12
374,125.0,128.46,2016-12-13
375,128.46,122.5,2016-12-14
376,122.3,124.9,2016-12-15
377,125.3,122.73,2016-12-16
378,123.8,124.0,2016-12-19
379,123.64,122.5,2016-12-20
380,122.49,120.4,2016-12-21
381,120.2,117.5,2016-12-22
382,117.2,116.67,2016-12-23
383,117.25,118.15,2016-12-26
384,118.5,119.43,2016-12-27
385,119.49,120.51,2016-12-28
386,120.9,122.45,2016-12-29
387,122.9,125.59,2016-12-30
388,125.59,127.9,2017-01-03
389,128.42,130.0,2017-01-04
390,129.99,127.75,2017-01-05
391,127.75,125.57,2017-01-06
392,126.37,127.8,2017-01-09
393,127.8,129.95,2017-01-10
394,129.3,134.77,2017-01-11
395,134.61,137.6,2017-01-12
396,137.04,134.69,2017-01-13
397,134.69,133.0,2017-01-16
398,133.22,129.8,2017-01-17
399,129.99,131.5,2017-01-18
400,131.8,131.68,2017-01-19
401,131.16,130.75,2017-01-20
402,130.7,130.4,2017-01-23
403,130.5,131.61,2017-01-24
404,131.5,131.86,2017-01-25
405,132.3,136.42,2017-01-26
406,136.45,138.5,2017-01-27
407,138.69,136.0,2017-01-30
408,135.86,134.2,2017-01-31
409,134.5,134.8,2017-02-01
410,134.8,134.17,2017-02-02
411,134.14,135.79,2017-02-03
412,135.8,135.1,2017-02-06
413,135.02,133.69,2017-02-07
414,133.67,131.55,2017-02-08
415,131.8,131.67,2017-02-09
416,131.8,130.79,2017-02-10
417,130.69,129.48,2017-02-13
418,129.4,127.4,2017-02-14
419,127.11,127.81,2017-02-15
420,128.39,127.0,2017-02-16
421,127.01,126.5,2017-02-17
422,127.25,124.38,2017-02-20
423,124.38,124.97,2017-02-21
424,124.99,126.2,2017-02-22
425,124.53,126.2,2017-02-24
426,126.55,123.0,2017-02-27
427,122.5,123.5,2017-02-28
428,123.5,128.25,2017-03-01
429,128.3,124.47,2017-03-02
430,124.0,118.26,2017-03-03
431,118.3,113.51,2017-03-06
432,113.21,116.45,2017-03-07
433,114.65,113.5,2017-03-09
434,114.1,113.0,2017-03-10
435,113.96,114.02,2017-03-13
436,114.3,113.2,2017-03-14
437,113.51,110.15,2017-03-15
438,111.55,112.81,2017-03-16
439,113.0,114.45,2017-03-17
440,114.99,117.16,2017-03-20
441,117.69,114.38,2017-03-21
442,113.2,113.49,2017-03-22
443,114.34,112.01,2017-03-23
444,112.2,114.32,2017-03-24
445,113.1,112.4,2017-03-27
446,112.65,114.62,2017-03-28
447,115.09,113.41,2017-03-29
448,113.79,114.1,2017-03-30
449,114.2,111.51,2017-03-31
450,112.3,114.6,2017-04-03
451,114.66,114.34,2017-04-04
