,OPEN,CLOSE,TRADEDATE
349,44.0,44.05,2016-11-08
350,43.6,44.0,2016-11-09
351,44.0,44.05,2016-11-10
352,44.1,44.45,2016-11-11
353,44.7,46.15,2016-11-14
354,46.6,47.95,2016-11-15
355,48.0,46.8,2016-11-16
356,47.2,46.8,2016-11-17
357,46.3,46.5,2016-11-18
358,45.8,47.2,2016-11-21
359,47.0,46.55,2016-11-22
360,46.45,46.25,2016-11-23
361,46.2,45.75,2016-11-24
362,45.9,46.3,2016-11-25
363,46.55,46.0,2016-11-28
364,46.15,46.8,2016-11-29
365,46.8,46.65,2016-11-30
366,46.35,46.45,2016-12-01
367,46.0,46.75,2016-12-02
368,46.35,47.35,2016-12-05
369,47.35,47.15,2016-12-06
370,47.4,48.0,2016-12-07
371,48.5,52.45,2016-12-08
372,51.9,51.4,2016-12-09
373,51.4,51.0,2016-12-12
374,51.1,50.3,2016-12-13
375,50.5,50.2,2016-12-14
376,50.15,50.3,2016-12-15
377,51.0,50.15,2016-12-16
378,50.65,52.25,2016-12-19
379,52.75,50.85,2016-12-20
380,51.15,49.15,2016-12-21
381,49.8,47.3,2016-12-22
382,48.05,48.25,2016-12-23
383,48.1,48.6,2016-12-26
384,48.8,48.1,2016-12-27
385,48.45,47.8,2016-12-28
386,48.0,48.25,2016-12-29
387,48.75,48.95,2016-12-30
388,48.9,49.45,2017-01-03
389,49.45,49.5,2017-01-04
390,49.4,49.2,2017-01-05
391,48.75,49.0,2017-01-06
392,48.7,49.05,2017-01-09
393,49.1,48.95,2017-01-10
394,49.05,48.35,2017-01-11
395,48.35,49.55,2017-01-12
396,49.8,48.75,2017-01-13
397,49.05,48.45,2017-01-16
398,48.9,48.6,2017-01-17
399,48.95,48.7,2017-01-18
400,48.95,48.85,2017-01-19
401,48.55,49.0,2017-01-20
402,49.1,48.7,2017-01-23
403,48.8,51.3,2017-01-24
404,51.85,51.0,2017-01-25
405,51.05,50.65,2017-01-26
406,50.3,50.4,2017-01-27
407,50.05,50.95,2017-01-30
408,50.95,52.1,2017-01-31
